정류장명,위도,경도,관리부서,서비스아이디,권역
한국제지,35.41054227,129.3467737,버스택시과,15876,울산광역시 울주군
한국제지,35.41076678,129.3468663,버스택시과,15875,울산광역시 울주군
한국제지사택,35.42998988,129.311312,버스택시과,77725,울산광역시 울주군
한국제지사택,35.43005261,129.3114783,버스택시과,77710,울산광역시 울주군
한국제지삼거리,35.41051219,129.34279,버스택시과,15889,울산광역시 울주군
한국폴리텍대학앞,35.57976941,129.3488668,버스택시과,11302,울산광역시 중구
한국폴리텍대학앞,35.57939889,129.3489688,버스택시과,11301,울산광역시 중구
한국프렌지앞,35.53926013,129.4283752,버스택시과,27503,울산광역시 동구
한국프렌지앞,35.53896762,129.4280232,버스택시과,27504,울산광역시 동구
한들,35.69110766,129.2177419,버스택시과,15396,울산광역시 울주군
한들,35.69116631,129.2173707,버스택시과,15397,울산광역시 울주군
한라2차아파트,35.55328865,129.2575757,버스택시과,65103,울산광역시 남구
한라2차아파트,35.55303528,129.2576819,버스택시과,65104,울산광역시 남구
"한라3,4차아파트",35.55356958,129.2564999,버스택시과,65101,울산광역시 남구
"한라3,4차아파트",35.55342205,129.2565764,버스택시과,65102,울산광역시 남구
한라그랜드아파트,35.55752207,129.348008,버스택시과,72902,울산광역시 중구
한라그랜드아파트,35.55745245,129.3478816,버스택시과,72901,울산광역시 중구
한라비발디,35.59804123,129.3665005,버스택시과,40372,울산광역시 북구
한라비발디정문,35.59740696,129.3690066,버스택시과,40395,울산광역시 북구
한라비발디정문,35.59756501,129.3688736,버스택시과,40394,울산광역시 북구
한라신천지타운,35.63465647,129.3486913,버스택시과,25304,울산광역시 북구
